,reaction,photocatalyst,base,additive,solvent,time(h),yield/%,source,Unnamed: 8,Unnamed: 9,Unnamed: 10,base/acid,canonized_rxns,cat_class,base_class,additive_class,solvent_class
2689,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=CC=C4.COC5=CC(OC)=CC(OC)=C5>>CC(C(F)(F)F)C(C6=C(OC)C=C(OC)C=C6OC)C7=CC=CC=C7,Ru(bpy)3(PF6)2,,,DCM,67.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,7.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccccc1.COc1cc(OC)cc(OC)c1>>COc1cc(OC)c(C(c2ccccc2)C(C)C(F)(F)F)c(OC)c1,3,0,0,2
2690,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.COC5=CC(OC)=CC(OC)=C5>>CC(C(F)(F)F)C(C6=C(OC)C=C(OC)C=C6OC)C7=CC=C(OC)C=C7,Ru(bpy)3(PF6)2,,,DCM,77.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,8.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.COc1cc(OC)cc(OC)c1>>COc1ccc(C(c2c(OC)cc(OC)cc2OC)C(C)C(F)(F)F)cc1,3,0,0,2
2691,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.CCC/C=C/C4=CC=C(OC)C=C4.COC5=CC(OC)=CC(OC)=C5>>CCCC(C(F)(F)F)C(C6=C(OC)C=C(OC)C=C6OC)C7=CC=C(OC)C=C7,Ru(bpy)3(PF6)2,,,DCM,70.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,9.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CCC/C=C/c1ccc(OC)cc1.COc1cc(OC)cc(OC)c1>>CCCC(C(c1ccc(OC)cc1)c1c(OC)cc(OC)cc1OC)C(F)(F)F,3,0,0,2
2692,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC(OC)=C(O)C=C4.COC5=CC=CC=C5OC>>CC(C(F)(F)F)C(C6=CC=C(OC)C(OC)=C6)C7=CC(OC)=C(O)C=C7,Ru(bpy)3(PF6)2,,,DCM,65.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,10.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(O)c(OC)c1.COc1ccccc1OC>>COc1cc(C(c2ccc(OC)c(OC)c2)C(C)C(F)(F)F)ccc1O,3,0,0,2
2693,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.COC4=CC=CC=C4OC.C5(/C=C/C6=CC=CC=C6)=CC=CC=C5>>FC(C(C7=CC=CC=C7)C(C8=CC=C(OC)C(OC)=C8)C9=CC=CC=C9)(F)F,Ru(bpy)3(PF6)2,,,DCM,48.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,11.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.COc1ccccc1OC.C(=C/c1ccccc1)\c1ccccc1>>COc1ccc(C(c2ccccc2)C(c2ccccc2)C(F)(F)F)cc1OC,3,0,0,2
2694,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C=CC4=C(Br)C=CC=C4.COC5=CC=CC=C5OC>>BrC6=C(C(C7=CC=C(OC)C(OC)=C7)CC(F)(F)F)C=CC=C6,Ru(bpy)3(PF6)2,,,DCM,40.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,12.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C=Cc1ccccc1Br.COc1ccccc1OC>>COc1ccc(C(CC(F)(F)F)c2ccccc2Br)cc1OC,3,0,0,2
2695,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.COC5=CC=CC=C5OC>>CC(C(F)(F)F)C(C6=CC=C(OC)C(OC)=C6)C7=CC=C(OC)C=C7,Ru(bpy)3(PF6)2,,,DCM,61.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,13.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.COc1ccccc1OC>>COc1ccc(C(c2ccc(OC)c(OC)c2)C(C)C(F)(F)F)cc1,3,0,0,2
2696,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.COC5=CC=CC(OC)=C5>>CC(C(F)(F)F)C(C6=CC=C(OC)C=C6OC)C7=CC=C(OC)C=C7,Ru(bpy)3(PF6)2,,,DCM,56.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,14.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.COc1cccc(OC)c1>>COc1ccc(C(c2ccc(OC)cc2OC)C(C)C(F)(F)F)cc1,3,0,0,2
2697,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.CC5=CC=CC=C5OC>>CC(C(F)(F)F)C(C6=CC=C(OC)C(C)=C6)C7=CC=C(OC)C=C7,Ru(bpy)3(PF6)2,,,DCM,58.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,15.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.COc1ccccc1C>>COc1ccc(C(c2ccc(OC)c(C)c2)C(C)C(F)(F)F)cc1,3,0,0,2
2698,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.COC5=CC=CC=C5>>CC(C(F)(F)F)C(C6=CC=C(OC)C=C6)C7=CC=C(OC)C=C7,Ru(bpy)3(PF6)2,,,DCM,44.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,16.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.COc1ccccc1>>COc1ccc(C(c2ccc(OC)cc2)C(C)C(F)(F)F)cc1,3,0,0,2
2699,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.C56=CC=CC=C5NC=C6>>CC(C(F)(F)F)C(C7=CC=C(OC)C=C7)C8=CNC9=C8C=CC=C9,Ru(bpy)3(PF6)2,,,DCM,62.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,17.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.c1ccc2[nH]ccc2c1>>COc1ccc(C(c2c[nH]c3ccccc23)C(C)C(F)(F)F)cc1,3,0,0,2
2700,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.O=[N+](C5=CC=C6NC=CC6=C5)[O-]>>CC(C(F)(F)F)C(C7=CC=C(OC)C=C7)C8=CNC9=C8C=C([N+]([O-])=O)C=C9,Ru(bpy)3(PF6)2,,,DCM,52.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,18.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.O=[N+]([O-])c1ccc2[nH]ccc2c1>>COc1ccc(C(c2c[nH]c3ccc([N+](=O)[O-])cc23)C(C)C(F)(F)F)cc1,3,0,0,2
2701,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.BrC5=CC=C6NC=CC6=C5>>CC(C(F)(F)F)C(C7=CC=C(OC)C=C7)C8=CNC9=C8C=C(Br)C=C9,Ru(bpy)3(PF6)2,,,DCM,57.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,19.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.Brc1ccc2[nH]ccc2c1>>COc1ccc(C(c2c[nH]c3ccc(Br)cc23)C(C)C(F)(F)F)cc1,3,0,0,2
2702,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.COC5=CC=C6NC=CC6=C5>>CC(C(F)(F)F)C(C7=CC=C(OC)C=C7)C8=CNC9=C8C=C(OC)C=C9,Ru(bpy)3(PF6)2,,,DCM,66.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,20.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.COc1ccc2[nH]ccc2c1>>COc1ccc(C(c2c[nH]c3ccc(OC)cc23)C(C)C(F)(F)F)cc1,3,0,0,2
2703,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.C56=CC=CC=C5NC(C7=CC=CC=C7)=C6>>CC(C(F)(F)F)C(C8=CC=C(OC)C=C8)C9=C(C%10=CC=CC=C%10)NC%11=C9C=CC=C%11,Ru(bpy)3(PF6)2,,,DCM,82.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,21.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.c1ccc(-c2cc3ccccc3[nH]2)cc1>>COc1ccc(C(c2c(-c3ccccc3)[nH]c3ccccc23)C(C)C(F)(F)F)cc1,3,0,0,2
2704,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.CC5=CC6=CC=CC=C6N5>>CC7=C(C(CC(F)(F)F)C8=CC=C(OC)C=C8)C9=C(N7)C=CC=C9,Ru(bpy)3(PF6)2,,,DCM,99.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,22.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.Cc1cc2ccccc2[nH]1>>COc1ccc(C(CC(F)(F)F)c2c(C)[nH]c3ccccc23)cc1,3,0,0,2
2705,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.C56=CC=CC=C5OC(C7=CC=CC=C7)=C6>>FC(CC(C8=CC=C(OC)C=C8)C9=COC%10=C9C=CC=C%10)(F)F,Ru(bpy)3(PF6)2,,,DCM,50.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,23.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.c1ccc(-c2cc3ccccc3o2)cc1>>COc1ccc(C(CC(F)(F)F)c2coc3ccccc23)cc1,3,0,0,2
2706,FC([S+]1C2=CC=CC=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/C=C/C4=CC=C(OC)C=C4.C5C=CNC5>>CC(C(F)(F)F)C(C6=CC=C(OC)C=C6)C7=CC=CN7,Ru(bpy)3(PF6)2,,,DCM,31.0,2.5,"Chem. Commun., 2014, 50, 14197–14200.",66.0,24.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.C/C=C/c1ccc(OC)cc1.C1=CNCC1>>COc1ccc(C(c2ccc[nH]2)C(C)C(F)(F)F)cc1,3,0,0,2
2707,COC1=CC=C(C=C)C=C1.BrC(F)(C(OCC)=O)F.C23=CC=CC=C2N(CC4=CC=CC=C4)C=C3>>FC(F)(C(OCC)=O)CC(C5=CC=C(OC)C=C5)C6=CN(CC7=CC=CC=C7)C8=CC=CC=C68,fac-Ir(ppy)3,AgOAc,,DCM,68.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,1.0,,,C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br.c1ccc(Cn2ccc3ccccc32)cc1>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(Cc2ccccc2)c2ccccc12,1,18,0,2
2708,COC1=CC=C2NC=CC2=C1.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CNC6=CC=C(OC)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,46.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,2.0,,,COc1ccc2[nH]ccc2c1.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1c[nH]c2ccc(OC)cc12,1,18,0,2
2709,CN1C=CC2=CC(C)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(C)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,57.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,3.0,,,Cc1ccc2c(ccn2C)c1.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ccc(C)cc12,1,18,0,2
2710,CN1C=CC2=CC(OC)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(OC)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,59.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,4.0,,,COc1ccc2c(ccn2C)c1.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ccc(OC)cc12,1,18,0,2
2711,CN1C=CC2=CC(F)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(F)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,78.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,5.0,,,Cn1ccc2cc(F)ccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ccc(F)cc12,1,18,0,2
2712,CN1C=CC2=CC(Cl)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(Cl)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,84.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,6.0,,,Cn1ccc2cc(Cl)ccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ccc(Cl)cc12,1,18,0,2
2713,CN1C=CC2=CC(Br)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(Br)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,90.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,7.0,,,Cn1ccc2cc(Br)ccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ccc(Br)cc12,1,18,0,2
2714,CN1C=CC2=CC(C#N)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(C#N)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,52.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,8.0,,,Cn1ccc2cc(C#N)ccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ccc(C#N)cc12,1,18,0,2
2715,CN1C=CC2=CC(OC(C)=C)=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=C(OC(C)=C)C=C56,fac-Ir(ppy)3,AgOAc,,DCM,77.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,9.0,,,C=C(C)Oc1ccc2c(ccn2C)c1.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>C=C(C)Oc1ccc2c(c1)c(C(CC(F)(F)C(=O)OCC)c1ccc(OC)cc1)cn2C,1,18,0,2
2716,CN1C=CC2=C(OCC3=CC=CC=C3)C=CC=C12.COC4=CC=C(C=C)C=C4.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C5=CC=C(OC)C=C5)C6=CN(C)C7=CC=CC(OCC8=CC=CC=C8)=C67,fac-Ir(ppy)3,AgOAc,,DCM,54.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,10.0,,,Cn1ccc2c(OCc3ccccc3)cccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2cccc(OCc3ccccc3)c12,1,18,0,2
2717,CN1C=CC2=C(Cl)C=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC=CC(Cl)=C56,fac-Ir(ppy)3,AgOAc,,DCM,58.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,11.0,,,Cn1ccc2c(Cl)cccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2cccc(Cl)c12,1,18,0,2
2718,CN1C=CC2=CC=C(F)C=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=CC(F)=CC=C56,fac-Ir(ppy)3,AgOAc,,DCM,88.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,12.0,,,Cn1ccc2ccc(F)cc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2cc(F)ccc12,1,18,0,2
2719,CN1C=CC2=CC=CC(C)=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=C(C)C=CC=C56,fac-Ir(ppy)3,AgOAc,,DCM,70.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,13.0,,,Cc1cccc2ccn(C)c12.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2c(C)cccc12,1,18,0,2
2720,CN1C(C)=CC2=CC=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=C(C)N(C)C6=CC=CC=C56,fac-Ir(ppy)3,AgOAc,,DCM,62.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,14.0,,,Cc1cc2ccccc2n1C.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1c(C)n(C)c2ccccc12,1,18,0,2
2721,CN1C(C2=CC=CC=C2)=CC3=CC=CC=C13.COC4=CC=C(C=C)C=C4.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C5=CC=C(OC)C=C5)C6=C(C7=CC=CC=C7)N(C)C8=CC=CC=C68,fac-Ir(ppy)3,AgOAc,,DCM,68.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,15.0,,,Cn1c(-c2ccccc2)cc2ccccc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1c(-c2ccccc2)n(C)c2ccccc12,1,18,0,2
2722,CN1C(C(OCC)=O)=CC2=CC=CC=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=C(C(OCC)=O)N(C)C6=CC=CC=C56,fac-Ir(ppy)3,AgOAc,,DCM,51.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,16.0,,,CCOC(=O)c1cc2ccccc2n1C.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)c1c(C(CC(F)(F)C(=O)OCC)c2ccc(OC)cc2)c2ccccc2n1C,1,18,0,2
2723,CN1C=CC2=CC=CN=C12.COC3=CC=C(C=C)C=C3.BrC(F)(C(OCC)=O)F>>FC(F)(C(OCC)=O)CC(C4=CC=C(OC)C=C4)C5=CN(C)C6=NC=CC=C56,fac-Ir(ppy)3,AgOAc,,DCM,53.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,17.0,,,Cn1ccc2cccnc21.C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(OC)cc1)c1cn(C)c2ncccc12,1,18,0,2
2724,CN1C2=CC=CC=C2C=C1.C=CC3=CC=CC=C3OC.FC(Br)(F)C(OCC)=O>>CN4C=C(C(CC(F)(F)C(OCC)=O)C5=CC=CC=C5OC)C6=CC=CC=C64,fac-Ir(ppy)3,AgOAc,,DCM,75.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,18.0,,,Cn1ccc2ccccc21.C=Cc1ccccc1OC.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccccc1OC)c1cn(C)c2ccccc12,1,18,0,2
2725,CN1C2=CC=CC=C2C=C1.C=CC3=CC=C(C)C=C3.FC(Br)(F)C(OCC)=O>>CN4C=C(C(CC(F)(F)C(OCC)=O)C5=CC=C(C)C=C5)C6=CC=CC=C64,fac-Ir(ppy)3,AgOAc,,DCM,58.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,19.0,,,Cn1ccc2ccccc21.C=Cc1ccc(C)cc1.CCOC(=O)C(F)(F)Br>>CCOC(=O)C(F)(F)CC(c1ccc(C)cc1)c1cn(C)c2ccccc12,1,18,0,2
2726,CN1C2=CC=CC=C2C=C1.FC(Br)(F)C(OCC)=O.C34=CC=CC=C3C=CCC4>>CN5C=C(C6C7=CC=CC=C7CCC6C(F)(F)C(OCC)=O)C8=CC=CC=C85,fac-Ir(ppy)3,AgOAc,,DCM,65.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,20.0,,,Cn1ccc2ccccc21.CCOC(=O)C(F)(F)Br.C1=Cc2ccccc2CC1>>CCOC(=O)C(F)(F)C1CCc2ccccc2C1c1cn(C)c2ccccc12,1,18,0,2
2727,CN1C2=CC=CC=C2C=C1.C=CC3=CC=C(OC)C=C3.FC(Br)(F)C(C4=CC=CC=C4)=O>>CN5C=C(C(CC(F)(F)C(C6=CC=CC=C6)=O)C7=CC=C(OC)C=C7)C8=CC=CC=C85,fac-Ir(ppy)3,AgOAc,,DCM,80.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,21.0,,,Cn1ccc2ccccc21.C=Cc1ccc(OC)cc1.O=C(c1ccccc1)C(F)(F)Br>>COc1ccc(C(CC(F)(F)C(=O)c2ccccc2)c2cn(C)c3ccccc23)cc1,1,18,0,2
2728,CN1C2=CC=CC=C2C=C1.C=CC3=CC=C(OC)C=C3.FC(Br)(F)C(C4=CC=CS4)=O>>CN5C=C(C(NC(F)(F)C(C6=CC=CS6)=O)C7=CC=C(OC)C=C7)C8=CC=CC=C85,fac-Ir(ppy)3,AgOAc,,DCM,76.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,22.0,,,Cn1ccc2ccccc21.C=Cc1ccc(OC)cc1.O=C(c1cccs1)C(F)(F)Br>>COc1ccc(C(NC(F)(F)C(=O)c2cccs2)c2cn(C)c3ccccc23)cc1,1,18,0,2
2729,CN1C2=CC=CC=C2C=C1.C=CC3=CC=C(OC)C=C3.FC(Br)(F)C(NC4=CC=CC=C4)=O>>CN5C=C(C(CC(F)(F)C(NC6=CC=CC=C6)=O)C7=CC=C(OC)C=C7)C8=CC=CC=C85,fac-Ir(ppy)3,AgOAc,,DCM,30.0,48.0,"Org. Chem. Front., 2016, 3, 1443–1446.",67.0,23.0,,,Cn1ccc2ccccc21.C=Cc1ccc(OC)cc1.O=C(Nc1ccccc1)C(F)(F)Br>>COc1ccc(C(CC(F)(F)C(=O)Nc2ccccc2)c2cn(C)c3ccccc23)cc1,1,18,0,2
2730,FC([S+]1C(C=CC=C2)=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/S(C)=C/C(C4=CC=CC=C4)=O.C=CC5=CC=CC=C5NS(C6=CC=C(C)C=C6)(=O)=O>>O=C(C7=CC=CC=C7)C8=C(CC(F)(F)F)C9=CC=CC=C9N8,Autocatalysis,Cs2CO3,,DCM/toluene,95.0,24.0,"Angew. Chem., Int. Ed., 2017, 56, 9527–9531.",68.0,1.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CS(C)=CC(=O)c1ccccc1.C=Cc1ccccc1NS(=O)(=O)c1ccc(C)cc1>>O=C(c1ccccc1)c1[nH]c2ccccc2c1CC(F)(F)F,2,2,0,9
2731,FC([S+]1C(C=CC=C2)=C2C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.C/S(C)=C/C(C4=CC=CC=C4)=O.C=CC5=CC(C)=CC=C5NS(C6=CC=C(C)C=C6)(=O)=O>>O=C(C7=CC=CC=C7)C8=C(CC(F)(F)F)C9=CC(C)=CC=C9N8,Autocatalysis,Cs2CO3,,DCM/toluene,83.0,24.0,"Angew. Chem., Int. Ed., 2017, 56, 9527–9531.",68.0,2.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CS(C)=CC(=O)c1ccccc1.C=Cc1cc(C)ccc1NS(=O)(=O)c1ccc(C)cc1>>Cc1ccc2[nH]c(C(=O)c3ccccc3)c(CC(F)(F)F)c2c1,2,2,0,9
