O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1cccnc1.CS(C)=O|0.1.0.3>>CC(C(=O)c1cccnc1)C(F)(F)F
O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1c(C)cc(C)cc1C.CS(C)=O|0.1.0.3>>Cc1cc(C)c(C(=O)C(C)C(F)(F)F)c(C)c1
O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C(=C\C1CCCCC1)\c1ccccc1|0.1.0.3>>O=C(c1ccccc1)C(C1CCCCC1)C(F)(F)F
O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C1=Cc2ccccc2C1|0.1.0.3>>O=C1c2ccccc2CC1C(F)(F)F
O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C1=Cc2ccccc2CC1|0.1.0.3>>O=C1c2ccccc2CCC1C(F)(F)F
O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C(=C\c1ccccc1)\c1ccccc1|0.1.0.3>>O=C(c1ccccc1)C(c1ccccc1)C(F)(F)F
O=C1OI(C(F)(F)F)c2ccccc21.CC(C)=Cc1ccccc1.CS(C)=O|0.1.0.3>>CC(C)(C(=O)c1ccccc1)C(F)(F)F
O=C1OI(C(F)(F)F)c2ccccc21.CC1=Cc2ccccc2C1.CS(C)=O|0.1.0.3>>CC1(C(F)(F)F)Cc2ccccc2C1=O
C/C=C/c1ccc(OC)cc1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1
C/C=C/c1c(OC)cccc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1cccc(OC)c1C(=O)C(C)C(F)(F)F
C/C=C/c1ccccc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1ccccc1C(=O)C(C)C(F)(F)F
C/C=C/c1ccc(OC)c(Br)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1Br
C/C=C/c1cc(OC)c(OC)cc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O|49.3.34.3>>COc1cc(OC)c(C(=O)C(C)C(F)(F)F)cc1OC
